Participant_ID,Interface,Game_Number,FileName,CWrotations,CCWrotations,Thrusts,WorldWraps,FortressCollisions,fortressDestructions,shipDeaths,Total,Points,Velocity,Control,Speed,Bpnt,Bmis,WorldWrapper,delWorldWrapper,discrete_thrusts,discrete_CWrotations,discrete_CCWrotations,Constant_Accelerations,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,gamingComputer,hoursTwoWeeks,lastFiveGames,gamesSerious,Exclude,Sex_by_Interface,Gamer_by_Interface,questionnaire_score,cumulativeGameNumber,totalBonus
6,joy,10,006/p006-joy-10.gam,687,220,849,22,8,0,4,-1690,-1430,-336,46,30,0,0,0,0,113,121,57,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_joystick,VGP_joystick,5,10,0
6,joy,2,006/p006-joy-2.gam,1067,572,1160,17,4,0,6,-1979,-1492,-532,265,-220,1,0,0,0,143,148,87,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_joystick,VGP_joystick,5,2,1
6,joy,3,006/p006-joy-3.gam,1250,684,1700,16,13,0,3,-1251,-600,-938,267,20,0,0,0,0,141,165,97,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_joystick,VGP_joystick,5,3,0
6,joy,4,006/p006-joy-4.gam,1015,479,1016,20,6,0,5,-1852,-1332,-728,118,90,2,0,0,0,134,167,84,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_joystick,VGP_joystick,5,4,2
6,joy,5,006/p006-joy-5.gam,935,414,1032,18,7,0,4,-1929,-970,-840,191,-310,2,0,0,0,151,159,76,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_joystick,VGP_joystick,5,5,2
6,joy,6,006/p006-joy-6.gam,937,269,1078,15,4,0,3,-1795,-1064,-756,375,-350,1,0,0,0,158,164,53,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_joystick,VGP_joystick,5,6,1
6,joy,7,006/p006-joy-7.gam,806,323,788,10,7,0,6,-1049,-1248,-350,499,50,3,0,0,0,128,141,78,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_joystick,VGP_joystick,5,7,3
6,joy,8,006/p006-joy-8.gam,760,217,673,11,3,0,5,-280,-984,14,580,110,2,0,0,0,111,119,43,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_joystick,VGP_joystick,5,8,2
6,joy,9,006/p006-joy-9.gam,760,244,821,9,5,0,5,-1268,-1420,-406,548,10,1,0,0,0,122,117,45,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_joystick,VGP_joystick,5,9,1
6,key,1,006/p006-key-1.gam,813,147,992,13,4,0,2,-175,134,-658,369,-20,4,0,0,0,195,169,33,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,11,4
6,key,10,006/p006-key-10.gam,785,134,825,4,6,1,2,298,-410,-378,846,240,2,1,0,0,120,125,29,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,20,3
6,key,2,006/p006-key-2.gam,933,175,1195,11,5,0,1,-180,218,-910,482,30,4,0,1,0,184,162,39,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,12,4
6,key,3,006/p006-key-3.gam,1162,306,1898,5,11,0,3,-436,-288,-994,846,0,4,0,0,0,136,153,40,2,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,13,4
6,key,4,006/p006-key-4.gam,924,131,1215,4,4,0,2,-26,-266,-756,816,180,4,0,0,0,154,154,25,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,14,4
6,key,5,006/p006-key-5.gam,888,225,1205,0,7,0,3,337,-218,-700,945,310,4,0,0,0,167,133,46,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,15,4
6,key,6,006/p006-key-6.gam,774,142,845,7,3,1,2,160,-384,-336,720,160,2,0,0,0,138,134,28,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,16,2
6,key,7,006/p006-key-7.gam,722,193,837,13,3,0,1,-344,-306,-742,394,310,4,0,0,0,124,134,43,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,17,4
6,key,8,006/p006-key-8.gam,953,222,1105,4,5,0,3,107,-606,-630,883,460,1,0,0,0,153,151,37,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,18,1
6,key,9,006/p006-key-9.gam,799,185,941,5,6,0,1,745,-48,-532,715,610,3,0,0,0,154,138,40,0,Women,VGP,1,1,1,Yes,20,"Destiny, Titanfall 2, The Walking Dead Season 1, Monaco, Battleblock Theater",NA,1,Women_keyboard,VGP_keyboard,5,19,3
7,joy,1,007/p007-joy-1.gam,495,222,93,34,2,0,7,-3079,-2793,252,-408,-130,0,0,12,2,24,68,28,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,11,0
7,joy,10,007/p007-joy-10.gam,491,241,189,18,2,0,6,-738,-1912,770,144,260,0,0,3,1,52,82,41,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,20,0
7,joy,2,007/p007-joy-2.gam,475,275,162,17,4,1,6,61,-1188,840,189,220,1,0,4,1,39,66,39,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,12,1
7,joy,3,007/p007-joy-3.gam,518,201,126,31,2,1,4,-2201,-1840,182,-303,-240,0,0,9,1,31,65,24,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,13,0
7,joy,4,007/p007-joy-4.gam,514,320,188,24,2,1,4,-2104,-1968,-56,-90,10,1,0,4,0,43,67,39,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,14,1
7,joy,5,007/p007-joy-5.gam,392,220,173,9,1,0,7,-1096,-2714,910,528,180,0,0,1,1,49,71,38,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,15,0
7,joy,6,007/p007-joy-6.gam,406,226,271,11,1,1,4,-425,-1485,434,406,220,0,0,0,0,62,74,35,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,16,0
7,joy,7,007/p007-joy-7.gam,569,136,242,18,4,1,5,-594,-1542,434,154,360,0,0,1,0,57,97,27,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,17,0
7,joy,8,007/p007-joy-8.gam,433,94,206,3,1,2,2,1850,-168,868,610,540,0,0,0,0,60,76,22,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,18,0
7,joy,9,007/p007-joy-9.gam,534,143,256,11,4,2,6,9,-1370,644,435,300,0,0,1,0,68,89,32,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_joystick,NA,3,19,0
7,key,1,007/p007-key-1.gam,459,182,309,18,1,0,6,-1307,-1646,182,197,-40,0,1,0,0,89,99,26,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,1,1
7,key,10,007/p007-key-10.gam,374,331,228,16,0,1,4,6,-808,392,252,170,3,0,3,1,76,78,57,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,10,3
7,key,2,007/p007-key-2.gam,510,526,310,44,5,0,5,-2677,-1268,-308,-821,-280,0,0,3,0,59,75,50,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,2,0
7,key,3,007/p007-key-3.gam,535,279,57,23,1,0,3,154,-782,574,-58,420,0,1,6,2,18,72,54,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,3,1
7,key,4,007/p007-key-4.gam,420,189,134,15,1,0,5,110,-1414,1008,226,290,2,1,2,1,45,77,35,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,4,3
7,key,5,007/p007-key-5.gam,378,297,233,16,0,0,3,246,-622,448,200,220,3,0,3,2,62,75,50,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,5,3
7,key,6,007/p007-key-6.gam,386,337,144,13,3,1,5,-341,-1705,938,326,100,2,0,4,3,51,79,58,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,6,2
7,key,7,007/p007-key-7.gam,483,277,95,23,3,1,5,-445,-1437,966,16,10,3,0,4,1,31,86,51,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,7,3
7,key,8,007/p007-key-8.gam,451,393,184,25,2,2,4,-539,-896,266,-89,180,1,0,2,0,58,94,44,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,8,1
7,key,9,007/p007-key-9.gam,557,338,142,34,3,0,6,-2999,-2326,-112,-461,-100,0,0,5,1,45,83,58,0,Women,In-between,1,1,0,Yes,5,"Dynasty Warriors 
League of Legends
Mario Party 
Super Smash Bros
Overwatch",NA,1,Women_keyboard,NA,3,9,0
8,joy,1,008/p008-joy-1.gam,869,602,1631,19,22,0,6,-2316,-1787,-714,165,20,2,0,0,0,179,128,74,1,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,1,2
8,joy,10,008/p008-joy-10.gam,850,610,1141,26,11,0,4,-3425,-2270,-798,-97,-260,1,2,1,0,119,105,69,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,10,3
8,joy,2,008/p008-joy-2.gam,990,796,2275,14,27,0,6,-2114,-1829,-896,351,260,3,1,0,0,138,116,88,6,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,2,4
8,joy,3,008/p008-joy-3.gam,792,634,1996,13,29,0,5,-1960,-1636,-840,396,120,2,1,0,0,148,94,85,3,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,3,3
8,joy,4,008/p008-joy-4.gam,696,437,832,19,5,2,3,-1518,-1028,-546,166,-110,2,2,2,1,128,108,58,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,4,4
8,joy,5,008/p008-joy-5.gam,972,400,1359,17,13,1,4,-1484,-1152,-812,260,220,1,2,0,0,162,123,54,1,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,5,3
8,joy,6,008/p008-joy-6.gam,884,641,1921,18,21,0,4,-1083,-890,-826,253,380,2,2,0,0,135,101,70,2,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,6,4
8,joy,7,008/p008-joy-7.gam,798,701,1609,14,24,1,5,-1786,-1572,-756,342,200,1,2,1,0,136,105,84,3,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,7,3
8,joy,8,008/p008-joy-8.gam,878,619,1124,29,14,2,5,-2931,-1946,-826,-209,50,3,2,1,0,138,107,76,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,8,5
8,joy,9,008/p008-joy-9.gam,818,573,1196,22,16,2,3,-1999,-1193,-784,38,-60,3,1,0,0,149,122,59,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_joystick,VGP_joystick,6,9,4
8,key,1,008/p008-key-1.gam,745,249,835,10,6,2,2,-1038,-1066,-518,476,70,2,2,0,0,274,191,62,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,11,4
8,key,10,008/p008-key-10.gam,857,125,865,4,7,7,1,2367,792,-154,889,840,2,3,0,0,226,217,30,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,20,5
8,key,2,008/p008-key-2.gam,863,253,760,13,6,4,3,-711,-982,-280,491,60,1,3,0,0,192,188,46,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,12,4
8,key,3,008/p008-key-3.gam,824,239,860,5,10,6,3,1718,493,-126,831,520,2,1,1,0,215,182,59,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,13,3
8,key,4,008/p008-key-4.gam,789,293,770,6,8,4,3,950,-122,28,714,330,1,2,2,1,208,182,57,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,14,3
8,key,5,008/p008-key-5.gam,829,223,709,5,5,6,3,722,-648,42,888,440,2,2,0,0,193,180,45,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,15,4
8,key,6,008/p008-key-6.gam,824,317,714,10,8,4,4,-326,-1126,-42,642,200,2,3,0,0,169,171,64,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,16,5
8,key,7,008/p008-key-7.gam,779,327,844,4,6,5,3,1856,298,70,878,610,2,3,0,0,201,186,60,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,17,5
8,key,8,008/p008-key-8.gam,794,172,712,4,10,5,2,421,-815,28,878,330,0,3,0,0,213,211,39,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,18,3
8,key,9,008/p008-key-9.gam,837,133,803,4,6,4,2,1106,-78,-56,850,390,3,2,0,0,219,207,31,0,Men,VGP,1,0,1,Yes,70,"League of Legends
Overwatch
Hearthstone
Overcooked
Hyrule Warriors","League of Legends
Overwatch",0,Men_keyboard,VGP_keyboard,6,19,5
9,joy,1,009/p009-joy-1.gam,538,712,46,45,1,0,6,-2028,-1528,252,-792,40,2,0,16,4,7,49,49,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,11,2
9,joy,10,009/p009-joy-10.gam,564,252,443,55,4,0,4,-3538,-1273,-952,-1173,-140,2,0,19,3,9,39,31,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,20,2
9,joy,2,009/p009-joy-2.gam,272,193,34,56,1,0,3,-3770,-1419,-1148,-1273,70,3,0,23,3,4,20,18,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,12,3
9,joy,3,009/p009-joy-3.gam,472,434,31,56,2,0,4,-3014,-1056,-896,-1222,160,3,0,17,3,4,51,34,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,13,3
9,joy,4,009/p009-joy-4.gam,446,605,91,47,7,0,7,-2694,-1548,-448,-808,110,2,0,15,6,15,46,34,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,14,2
9,joy,5,009/p009-joy-5.gam,208,382,56,62,2,0,4,-3378,-1034,-1120,-1444,220,1,0,24,4,8,23,23,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,15,1
9,joy,6,009/p009-joy-6.gam,308,493,41,52,4,0,4,-2486,-870,-364,-1092,-160,4,0,17,5,7,37,42,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,16,4
9,joy,7,009/p009-joy-7.gam,230,396,77,46,3,0,4,-2459,-1168,-336,-865,-90,3,0,18,3,8,35,38,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,17,3
9,joy,8,009/p009-joy-8.gam,196,413,43,27,0,1,6,-1675,-2112,546,-169,60,3,0,11,5,11,35,37,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,18,3
9,joy,9,009/p009-joy-9.gam,213,169,19,37,0,2,2,-712,-871,434,-615,340,2,0,18,3,4,36,28,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_joystick,VGP_joystick,2,19,2
9,key,1,009/p009-key-1.gam,491,478,48,41,1,0,6,-2360,-1758,0,-652,50,0,0,8,5,13,95,95,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,1,0
9,key,10,009/p009-key-10.gam,189,642,52,44,5,0,11,-2965,-1986,-469,-750,240,3,0,14,5,11,41,71,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,10,3
9,key,2,009/p009-key-2.gam,570,362,77,47,4,0,8,-3215,-1902,-308,-865,-140,0,0,6,1,23,99,75,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,2,0
9,key,3,009/p009-key-3.gam,426,319,70,26,3,0,8,-1867,-2360,504,-101,90,1,0,7,3,19,95,79,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,3,1
9,key,4,009/p009-key-4.gam,443,324,36,34,1,0,4,-1677,-1528,350,-499,0,1,0,10,3,12,94,82,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,4,1
9,key,5,009/p009-key-5.gam,332,297,41,33,3,0,4,-1254,-1184,336,-446,40,1,0,11,3,8,55,51,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,5,1
9,key,6,009/p009-key-6.gam,261,301,24,41,0,0,3,-1591,-1014,154,-751,20,2,0,17,4,6,64,67,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,6,2
9,key,7,009/p009-key-7.gam,417,403,63,51,3,0,5,-2392,-1236,42,-1028,-170,2,0,16,6,10,82,71,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,7,2
9,key,8,009/p009-key-8.gam,309,336,27,33,1,1,4,-614,-1230,1022,-456,50,0,0,12,4,7,75,64,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,8,0
9,key,9,009/p009-key-9.gam,405,395,57,44,3,1,6,-2405,-1284,-210,-811,-100,1,0,11,3,13,73,55,0,Women,VGP,1,0,0,No,10,"League of Legends, Fire Emblem Fates, Monster Hunter Generations, Nier Automata, Shin Megami Tensei",NA,1,Women_keyboard,VGP_keyboard,2,9,1
11,joy,1,011/p011-joy-1.gam,420,170,208,41,2,0,13,-4393,-3272,-392,-529,-200,0,0,6,2,16,46,13,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,1,0
11,joy,10,011/p011-joy-10.gam,577,99,642,42,2,0,5,-2972,-1436,-574,-692,-270,2,0,3,1,45,122,29,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,10,2
11,joy,2,011/p011-joy-2.gam,770,274,164,47,6,0,13,-4579,-3164,-490,-795,-130,1,0,6,3,15,60,24,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,2,1
11,joy,3,011/p011-joy-3.gam,674,323,245,65,4,0,5,-4159,-1516,-966,-1487,-190,2,0,12,2,13,74,37,1,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,3,2
11,joy,4,011/p011-joy-4.gam,692,135,491,56,6,0,9,-4128,-2402,-420,-1166,-140,0,0,8,2,32,51,21,3,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,4,0
11,joy,5,011/p011-joy-5.gam,738,56,503,39,2,0,8,-3369,-2298,-378,-583,-110,0,0,3,1,56,106,13,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,5,0
11,joy,6,011/p011-joy-6.gam,437,181,465,50,4,0,7,-3602,-1990,-588,-954,-70,0,0,5,3,42,79,24,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,6,0
11,joy,7,011/p011-joy-7.gam,373,102,224,36,3,0,8,-2440,-2325,140,-495,240,1,0,9,2,24,94,15,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,7,1
11,joy,8,011/p011-joy-8.gam,640,170,625,51,3,0,3,-3326,-1628,-616,-1052,-30,2,0,6,2,39,100,23,1,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,8,2
11,joy,9,011/p011-joy-9.gam,495,55,313,52,3,0,6,-4504,-3241,-140,-1083,-40,2,0,9,3,27,85,14,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_joystick,nVGP_joystick,4,9,2
11,key,1,011/p011-key-1.gam,463,156,283,31,0,0,7,-2525,-1952,0,-293,-280,0,0,4,1,88,163,44,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_keyboard,nVGP_keyboard,4,11,0
11,key,10,011/p011-key-10.gam,60,11,84,51,0,0,4,-3597,-1402,-1050,-1085,-60,0,0,20,4,20,31,4,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_keyboard,nVGP_keyboard,4,20,0
11,key,2,011/p011-key-2.gam,375,165,363,44,3,0,4,-2447,-912,-616,-839,-80,1,0,4,3,74,126,30,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_keyboard,nVGP_keyboard,4,12,1
11,key,3,011/p011-key-3.gam,232,19,144,26,1,0,5,-785,-1240,770,-155,-160,1,0,5,2,58,103,7,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_keyboard,nVGP_keyboard,4,13,1
11,key,4,011/p011-key-4.gam,77,38,27,39,0,0,4,-3091,-1274,-896,-661,-260,1,0,14,4,17,49,14,0,Women,nVGP,1,1,1,No,0,n/a,NA,0,Women_keyboard,nVGP_keyboard,4,14,1
