FileName,CWrotations,CCWrotations,Thrusts,WorldWraps,FortressCollisions,fortressDestructions,shipDeaths,Total,Points,Velocity,Control,Speed,Bpnt,Bmis,WorldWrapper,delWorldWrapper,discrete_thrusts,discrete_CWrotations,discrete_CCWrotations,Constant_Accelerations,cumulativeDistanceX,varianceX
051/p051-key-9.gam,400,78,216,5,0,4,3,1418,-615,1036,657,340,0,0,0,0,71,120,17,0,394449.169608903,12519.4629925083
052/p052-joy-1.gam,1511,1437,170,65,7,0,5,-4110,-1402,-924,-1534,-250,0,1,9,1,18,102,86,0,448258.52575429,17375.821575336
052/p052-joy-10.gam,2169,755,3114,56,12,0,4,-2682,-600,-882,-1200,0,3,0,0,0,35,77,54,3,464427.206902328,13242.7323842863
052/p052-joy-2.gam,1701,1234,589,63,6,0,4,-4105,-1464,-868,-1483,-290,3,0,7,1,31,82,80,1,500959.551804158,18781.0184847882
052/p052-joy-3.gam,1674,872,527,63,7,0,5,-3872,-1448,-854,-1460,-110,0,0,5,2,42,98,68,0,473371.93248594,16571.1637188713
052/p052-joy-4.gam,1383,1097,798,63,6,0,5,-4017,-1774,-840,-1423,20,3,0,5,0,42,102,89,2,454076.422793169,16183.1291237698
052/p052-joy-5.gam,1893,894,2163,59,10,0,5,-3429,-1326,-812,-1331,40,2,2,1,0,63,87,68,6,511656.826827212,16987.4860451535
052/p052-joy-6.gam,1434,1228,2147,70,8,0,3,-3176,-536,-728,-1762,-150,4,0,0,0,71,69,79,4,533869.216589052,18449.1678045246
052/p052-joy-7.gam,2483,478,2937,72,7,0,3,-3525,-606,-840,-1839,-240,4,0,0,0,29,85,50,4,448169.439321584,17346.0123524741
052/p052-joy-8.gam,2094,784,3176,60,10,0,4,-3076,-694,-812,-1410,-160,4,0,0,0,42,77,58,3,485921.564746991,18511.2447512969
052/p052-joy-9.gam,1759,1163,2969,62,6,0,4,-3292,-740,-896,-1456,-200,4,0,0,0,37,76,61,1,585733.117893229,17712.0641431352
052/p052-key-1.gam,489,380,565,57,9,0,5,-3880,-1750,-686,-1244,-200,0,0,1,0,62,46,32,0,395265.119591014,14459.537014733
052/p052-key-10.gam,725,1521,1848,72,5,0,3,-3637,-690,-994,-1813,-140,2,0,0,0,73,57,74,5,472273.613382112,16458.1312394066
052/p052-key-2.gam,382,402,541,50,4,0,6,-3018,-1622,-336,-930,-130,0,0,1,0,71,59,35,0,452456.814394042,17118.0900868402
052/p052-key-3.gam,503,653,661,60,8,0,4,-3088,-936,-896,-1336,80,0,3,1,0,63,50,47,0,430260.05134374,15067.1715372781
052/p052-key-4.gam,725,841,1061,64,6,0,4,-3358,-622,-1022,-1494,-220,4,1,2,0,85,63,65,0,496772.742100672,16334.8518254357
052/p052-key-5.gam,789,961,1087,56,8,0,4,-3306,-976,-896,-1184,-250,4,0,2,0,72,64,63,2,488302.704655705,14692.0126636827
052/p052-key-6.gam,961,991,1333,60,7,0,4,-4315,-1510,-1050,-1355,-400,3,0,1,0,78,73,75,1,464234.238056477,15720.4827957718
052/p052-key-7.gam,820,1330,1332,74,7,0,3,-3547,-624,-924,-1869,-130,4,0,2,0,99,72,91,0,449756.582870607,17522.218646977
052/p052-key-8.gam,626,1336,1464,76,9,0,4,-3970,-891,-952,-1977,-150,2,0,2,0,78,55,85,3,517979.25935634,18431.3506573347
052/p052-key-9.gam,860,1034,1558,69,10,0,5,-4339,-1494,-924,-1721,-200,0,0,1,0,93,76,74,2,437543.141597011,17055.0295687719
053/p053-joy-1.gam,522,492,356,36,5,0,8,-2927,-2320,-196,-521,110,0,0,5,1,49,65,71,0,395884.072146316,15604.816736585
053/p053-joy-10.gam,723,357,394,25,9,0,9,-2960,-2732,-126,-12,-90,0,1,2,0,71,116,66,0,436852.726889615,12204.9301325221
053/p053-joy-2.gam,902,668,614,42,5,0,8,-3272,-1989,-686,-687,90,0,0,6,0,57,102,74,0,416567.118001467,15831.9349576703
053/p053-joy-3.gam,1034,480,859,38,3,0,5,-3535,-1940,-700,-545,-350,0,1,2,0,70,116,69,1,403186.978699128,13599.0343946983
053/p053-joy-4.gam,866,724,801,39,10,0,5,-3277,-1974,-672,-571,-60,0,0,5,1,57,104,82,3,460378.154350723,12270.8567847251
053/p053-joy-5.gam,1109,415,1045,33,11,0,7,-3605,-2403,-742,-390,-70,0,2,2,0,83,110,63,1,394951.155149777,15116.0103162753
053/p053-joy-6.gam,777,520,605,42,5,0,3,-2605,-1286,-588,-791,60,0,0,6,0,54,117,85,1,431740.633537077,17306.2627341393
053/p053-joy-7.gam,701,387,418,40,10,0,4,-3759,-2495,-546,-638,-80,0,0,5,0,55,91,70,0,475383.880058477,14854.0245984009
053/p053-joy-8.gam,437,302,325,32,6,0,6,-2404,-2074,0,-390,60,1,1,6,1,36,70,52,0,260131.996567209,11414.0468004602
053/p053-joy-9.gam,649,515,501,32,8,1,4,-2482,-1532,-462,-308,-180,0,1,2,0,53,94,81,1,502275.687278082,12796.489621629
053/p053-key-1.gam,423,350,435,15,10,0,7,-1687,-2112,112,413,-100,0,1,1,0,105,119,86,0,461893.605915884,8218.05545939985
053/p053-key-10.gam,347,304,334,12,2,2,3,241,-657,364,334,200,0,1,0,0,98,97,64,0,480649.78148465,13615.3450624649
053/p053-key-2.gam,664,582,676,21,4,1,4,-1499,-1078,-448,77,-50,0,0,0,0,159,146,110,0,486662.193489804,14019.7322772568
053/p053-key-3.gam,522,437,507,19,3,0,7,-2601,-2811,-14,144,80,0,0,0,0,119,125,65,0,474894.895312049,14265.7460746113
053/p053-key-4.gam,415,378,458,21,3,3,2,-860,-942,-70,62,90,0,0,2,0,107,103,74,0,364260.078193912,11581.2488454487
053/p053-key-5.gam,596,302,518,12,2,2,5,-2429,-2721,-42,454,-120,0,1,1,0,125,115,72,0,400617.135294825,12142.959316285
053/p053-key-6.gam,479,216,284,17,6,2,6,-2572,-3521,434,315,200,0,2,2,0,73,122,49,0,418133.302861662,11252.6027855493
053/p053-key-7.gam,440,320,428,15,0,2,4,-1069,-1592,238,195,90,0,0,0,0,129,99,80,0,455110.480523939,15185.7199570737
053/p053-key-8.gam,451,234,376,12,4,2,4,-1289,-2215,378,388,160,0,0,0,0,109,108,64,0,409610.942963934,11311.1095209308
053/p053-key-9.gam,571,232,500,17,3,2,3,-1559,-1617,-168,206,20,0,0,0,0,136,126,44,0,431316.317921124,11416.9304146847
054/p054-joy-1.gam,1209,882,1543,42,14,0,7,-3622,-1996,-672,-704,-250,1,0,1,0,74,110,86,8,423077.708434996,15271.3206089015
054/p054-joy-10.gam,1031,806,635,50,11,0,4,-3341,-1278,-784,-1029,-250,0,0,1,0,67,116,96,0,446895.927997309,16226.5540807443
054/p054-joy-2.gam,1175,720,697,38,5,0,13,-4820,-3881,-196,-423,-320,1,0,1,0,55,101,80,0,356312.247666368,13676.4073990386
054/p054-joy-3.gam,1086,692,771,42,8,0,12,-4774,-3502,-210,-642,-420,0,1,0,0,68,112,82,1,339362.479903661,14483.2881303552
054/p054-joy-4.gam,1022,847,1081,41,15,0,11,-3700,-2518,-504,-598,-80,1,1,0,0,84,96,81,3,348765.971849272,13421.1523169939
054/p054-joy-5.gam,1060,704,918,50,7,0,12,-4478,-2965,-518,-925,-70,0,0,1,0,65,92,81,0,412702.466287607,17339.1271980307
054/p054-joy-6.gam,1097,835,1143,43,7,0,7,-4262,-2860,-462,-700,-240,1,0,0,0,86,94,85,0,432898.014918007,15543.1085091383
054/p054-joy-7.gam,911,787,717,36,10,0,10,-3302,-2386,-322,-414,-180,2,0,0,0,70,102,95,0,425261.386213768,14443.7216097366
054/p054-joy-8.gam,1031,801,1264,52,16,0,7,-3608,-1690,-742,-1076,-100,3,0,2,1,73,105,87,2,346031.140560422,14480.4196119769
054/p054-joy-9.gam,1011,599,673,41,7,0,8,-3452,-2154,-560,-558,-180,2,0,3,1,66,106,86,0,443946.192178298,12220.7406210683
054/p054-key-1.gam,258,746,361,36,5,0,15,-4508,-4021,98,-345,-240,0,0,2,0,69,45,85,0,272723.75876056,12429.2591104568
054/p054-key-10.gam,747,653,846,48,5,0,9,-4083,-2168,-644,-881,-390,1,0,0,0,76,71,61,0,401943.556890702,15621.5579605177
054/p054-key-2.gam,537,799,568,40,5,0,10,-3527,-2452,-266,-569,-240,0,0,1,0,110,63,95,0,340398.364338206,13167.7938049201
054/p054-key-3.gam,433,390,246,16,2,0,25,-5116,-6172,644,502,-90,0,0,0,0,48,81,63,0,209704.942028395,10473.7864897986
054/p054-key-4.gam,337,448,207,21,4,0,25,-5543,-6392,462,337,50,1,0,1,0,22,96,67,0,158464.601400575,7964.27655531218
054/p054-key-5.gam,408,513,504,25,6,0,17,-4018,-4043,42,83,-100,0,0,1,0,73,62,64,0,264180.188446491,11125.7337034877
054/p054-key-6.gam,347,307,359,15,3,0,25,-5076,-6062,560,576,-150,0,0,0,0,44,56,41,0,155580.643672694,7121.62092636307
054/p054-key-7.gam,544,396,557,34,11,0,13,-4041,-3126,-322,-353,-240,1,0,0,0,69,60,44,0,358520.810869216,14147.9105487599
054/p054-key-8.gam,563,450,511,35,7,0,11,-3312,-2620,-154,-388,-150,1,0,0,0,67,67,52,0,316171.662405567,11843.5043104657
054/p054-key-9.gam,504,323,416,27,6,0,20,-4761,-4674,42,61,-190,1,0,0,0,55,78,31,0,253415.212630714,10290.9442919362
055/p055-joy-1.gam,1370,1168,2426,44,9,0,3,-2487,-350,-1064,-753,-320,4,0,0,0,60,100,76,1,384525.691285977,13104.9605855098
055/p055-joy-10.gam,772,294,801,20,7,0,6,-1753,-1562,-182,121,-130,2,0,0,0,84,96,42,0,440729.468211176,14541.8811558716
055/p055-joy-2.gam,1294,678,1738,14,12,0,4,-1698,-1050,-784,386,-250,2,0,0,0,111,140,67,4,396228.850382966,9586.9640927739
055/p055-joy-3.gam,1207,765,2317,22,19,0,4,-2219,-1100,-882,63,-300,4,0,0,0,66,101,58,3,348779.073022545,9054.93884032952
055/p055-joy-4.gam,1096,378,2214,17,12,0,4,-1683,-950,-882,289,-140,4,0,0,0,65,118,36,3,361232.51236899,9015.08686297478
055/p055-joy-5.gam,1267,634,2546,18,43,0,3,-1547,-696,-840,159,-170,3,0,0,0,61,88,51,4,390623.264030305,8590.35446031537
055/p055-joy-6.gam,1045,832,2223,30,17,0,5,-2679,-1300,-868,-231,-280,3,0,1,0,72,100,60,0,444612.275929917,11287.2775369041
055/p055-joy-7.gam,1194,583,1828,29,9,0,3,-1838,-600,-672,-216,-350,4,0,0,0,103,116,56,7,396963.933203782,10837.9079127604
055/p055-joy-8.gam,1278,745,2344,31,13,0,4,-2066,-750,-896,-210,-210,3,0,0,0,83,114,64,5,419306.367555004,11090.6437158992
055/p055-joy-9.gam,820,547,1486,31,9,0,2,-1502,-620,-602,-290,10,0,0,1,0,81,104,59,1,417035.927726569,12996.9444654452
055/p055-key-1.gam,876,563,1609,38,9,0,4,-2903,-1050,-1022,-531,-300,1,0,0,0,149,104,50,0,422960.936810448,11415.1749143353
055/p055-key-10.gam,1218,492,2719,12,15,0,4,-1549,-784,-1050,485,-200,4,0,0,0,92,171,49,1,391071.39719042,6658.83263765486
055/p055-key-2.gam,816,709,1862,34,4,0,3,-2546,-650,-1064,-442,-390,3,0,0,0,140,96,69,0,474801.541117537,13654.2254258392
055/p055-key-3.gam,1015,750,1923,31,8,0,3,-2567,-1138,-896,-293,-240,1,0,0,0,131,115,81,3,462394.074729251,12504.2541848436
055/p055-key-4.gam,1304,770,2312,36,10,0,3,-2818,-896,-1092,-490,-340,2,0,0,0,132,150,84,4,408619.99588097,11957.4793976928
055/p055-key-5.gam,1288,709,3101,30,19,0,3,-2513,-992,-1148,-193,-180,2,0,0,0,48,159,62,2,444088.071607985,9801.99969487701
055/p055-key-6.gam,1133,424,1648,8,8,0,3,-1170,-646,-966,672,-230,3,0,0,0,259,234,55,0,434010.732640821,8217.5130234362
055/p055-key-7.gam,1183,424,2143,8,13,0,2,-1171,-476,-1022,587,-260,4,0,0,0,138,182,54,1,399724.49953228,8585.32927212577
055/p055-key-8.gam,1333,427,3108,17,11,0,3,-1486,-422,-1148,354,-270,3,0,0,0,58,184,46,2,422502.670192267,6665.65149404354
055/p055-key-9.gam,1222,353,3077,13,14,0,2,-1397,-476,-1162,491,-250,2,0,0,0,62,210,37,2,388019.32781157,6772.1501023954
056/p056-joy-1.gam,805,580,1002,33,8,0,9,-3477,-2380,-532,-315,-250,0,0,0,0,52,86,73,1,375240.689697314,12960.5768884814
056/p056-joy-10.gam,391,137,186,6,1,1,6,827,-1066,924,589,380,5,0,0,0,46,89,39,0,498857.30127364,12705.0326376613
056/p056-joy-2.gam,479,209,211,5,2,0,7,179,-1702,1008,683,190,1,0,0,0,51,90,45,0,454392.807540025,9464.49791237149
056/p056-joy-3.gam,849,554,872,50,8,0,7,-3198,-1726,-462,-930,-80,1,0,3,0,52,87,64,2,433935.918139042,14782.3736079996
056/p056-joy-4.gam,845,314,785,33,9,0,7,-2342,-1970,-336,-356,320,0,0,1,0,49,111,49,2,428348.402520044,12048.130615661
056/p056-joy-5.gam,479,173,186,10,0,1,8,-598,-2306,938,550,220,0,0,0,0,43,93,39,0,367869.051941175,10080.3395835555
056/p056-joy-6.gam,549,171,188,11,4,1,6,-159,-1472,532,491,290,0,0,0,0,42,103,44,0,484074.587224936,11926.0611126135
056/p056-joy-7.gam,596,235,293,24,6,0,5,-1398,-1408,210,-50,-150,0,0,2,1,46,102,43,0,480086.896533265,13271.6447618476
056/p056-joy-8.gam,371,48,139,1,0,2,4,1549,-876,1176,829,420,1,0,0,0,42,93,18,0,387784.002330565,8953.31396456208
056/p056-joy-9.gam,433,164,269,5,3,0,4,590,-1058,784,554,310,1,0,0,0,55,91,45,0,428912.924263513,14875.1649579527
056/p056-key-1.gam,244,200,238,10,1,0,2,283,-776,686,333,40,2,0,0,0,82,71,55,0,405599.433277624,14787.5606156188
056/p056-key-10.gam,381,129,216,11,1,2,3,1058,-422,658,282,540,3,0,0,0,65,85,35,0,423546.321113259,15963.4253274361
056/p056-key-3.gam,421,60,272,7,0,1,3,481,-628,476,463,170,3,0,0,0,60,92,15,0,478668.13020629,16014.5179790825
056/p056-key-4.gam,430,77,240,2,0,2,3,1266,-598,952,722,190,3,0,0,0,60,93,18,0,429066.247994618,11444.1118119805
056/p056-key-5.gam,508,195,243,17,0,0,4,-569,-914,210,125,10,2,0,0,0,56,85,35,0,489611.201826329,17148.7218462781
056/p056-key-6.gam,529,160,331,19,1,1,2,-458,-608,-42,22,170,1,0,0,0,77,93,30,0,460547.109177598,16207.8078192419
056/p056-key-7.gam,389,120,181,6,1,2,3,1071,-310,728,513,140,3,0,0,0,53,74,31,0,485104.286196777,13256.1487997492
056/p056-key-8.gam,420,60,315,15,1,1,3,-126,-962,378,158,300,2,0,0,0,74,87,11,0,442250.720832406,13727.9319199435
056/p056-key-9.gam,397,105,195,8,0,2,4,960,-714,882,472,320,4,0,0,0,51,85,25,0,449425.712575135,15975.4956787042
057/p057-joy-1.gam,504,913,860,46,6,0,7,-3674,-1956,-756,-812,-150,0,0,0,0,84,65,81,0,465980.770246307,15413.4212240176
057/p057-joy-10.gam,763,393,791,50,5,0,4,-2917,-1094,-742,-971,-110,2,0,1,0,58,62,46,2,457905.877031843,15181.8890369526
057/p057-joy-2.gam,694,561,577,47,8,0,6,-3173,-1678,-560,-885,-50,0,0,3,1,62,56,47,1,303060.07499762,11238.558215265
057/p057-joy-3.gam,528,556,636,41,2,0,7,-3023,-1778,-448,-657,-140,0,0,1,1,47,57,55,1,372501.946073594,14675.6583155245
057/p057-joy-4.gam,382,737,312,52,5,0,6,-3339,-1598,-504,-1037,-200,0,1,3,1,33,41,57,0,429562.441788598,15985.3743596673
057/p057-joy-5.gam,495,1066,409,46,8,0,7,-3652,-2458,-490,-854,150,0,0,5,1,38,43,52,0,390513.441067723,15744.3937152007
057/p057-joy-6.gam,816,1150,2167,64,5,0,4,-3389,-780,-938,-1501,-170,4,0,0,0,44,60,57,6,521191.494803811,18942.3413335917
057/p057-joy-7.gam,488,672,620,42,5,0,7,-3283,-1818,-658,-707,-100,1,0,2,0,54,51,53,0,436481.240525771,16987.7044282952
057/p057-joy-8.gam,544,649,746,44,12,0,4,-2334,-826,-854,-784,130,1,0,1,0,51,48,52,1,467477.942029974,14712.7701743392
057/p057-joy-9.gam,958,844,1943,46,12,0,4,-3124,-1190,-840,-854,-240,0,0,0,0,65,71,46,1,412349.243233916,15043.303660421
057/p057-key-1.gam,611,236,570,47,3,0,3,-2542,-792,-742,-888,-120,1,0,2,0,76,87,27,0,454205.914659248,16430.4773822929
057/p057-key-10.gam,434,133,300,19,4,0,8,-1851,-1922,-126,167,30,0,0,0,0,57,78,23,0,443036.022394589,13282.5549687738
057/p057-key-2.gam,603,295,443,42,3,0,8,-3273,-1998,-420,-685,-170,0,0,2,1,87,97,38,0,408079.294114121,16043.6278999765
057/p057-key-3.gam,587,489,324,57,2,0,4,-4219,-1568,-896,-1205,-550,0,0,5,0,48,80,56,0,449148.617696572,15096.4906077275
057/p057-key-4.gam,467,367,362,39,4,0,6,-2315,-1358,-322,-605,-30,1,0,4,2,55,71,49,0,492929.095915333,15245.8911976226
057/p057-key-5.gam,475,333,261,41,7,0,6,-3258,-1506,-924,-638,-190,3,0,9,3,42,76,49,0,503899.059028222,15175.1502742198
057/p057-key-6.gam,491,227,262,20,2,0,7,-1626,-1820,112,102,-20,0,0,2,1,58,86,43,0,407732.919074899,15516.0435383894
057/p057-key-7.gam,335,243,277,12,1,0,10,-1549,-2534,476,519,-10,1,0,0,0,68,70,48,0,410002.908191046,11590.1402742468
057/p057-key-8.gam,483,259,552,20,8,0,8,-2284,-1926,-322,164,-200,1,0,0,0,79,77,43,0,399161.407756735,12242.375374472
057/p057-key-9.gam,611,234,542,25,1,0,7,-1828,-1726,-140,-12,50,1,0,0,0,84,90,34,0,431959.892358108,13502.9433177748
101/p101-joy-1.gam,312,328,95,44,4,0,5,-3006,-1784,-266,-776,-180,0,1,10,2,21,66,69,0,378899.48155845,16258.3013748737
101/p101-joy-10.gam,203,189,9,16,0,1,3,1060,-652,1260,132,320,1,0,6,4,4,66,68,0,0,0
101/p101-joy-2.gam,396,437,31,40,2,1,4,-2416,-1296,-476,-634,-10,0,0,15,3,9,92,97,0,332149.888014672,11860.1439249147
101/p101-joy-3.gam,507,514,69,55,1,0,2,-2412,-780,-574,-1178,120,1,0,9,2,13,67,66,0,385319.886347006,16050.1637648306
101/p101-joy-4.gam,253,208,51,24,2,2,2,556,-654,980,-170,400,1,0,8,2,12,57,56,0,55431.7975778274,3024.23216416645
101/p101-joy-5.gam,229,234,90,32,2,0,4,-2526,-2000,84,-430,-180,3,0,11,3,14,59,55,0,100938.427373552,5405.93106792135
101/p101-joy-6.gam,372,645,187,42,3,0,6,-2927,-1976,-308,-713,70,0,0,9,1,25,71,83,1,403131.30149489,16866.5418350035
101/p101-joy-7.gam,192,220,64,20,0,1,3,-444,-1726,1092,0,190,1,0,7,4,12,59,62,0,62048.4426318033,3845.68991337516
101/p101-joy-8.gam,300,400,150,42,3,1,5,-3157,-2340,-140,-697,20,0,0,9,1,30,63,78,0,251954.558013889,10884.5568098133
101/p101-joy-9.gam,308,353,56,36,1,1,5,-1959,-1398,-224,-497,160,2,0,10,2,16,81,81,0,237491.890086207,11161.2760548314
101/p101-key-1.gam,507,330,127,32,2,0,11,-3886,-3658,280,-278,-230,0,0,4,1,26,107,64,0,213687.416310972,10111.189312584
101/p101-key-10.gam,407,305,90,46,1,0,5,-3303,-1522,-854,-887,-40,0,1,17,1,13,70,54,0,63532.0376994377,3375.98767201428
101/p101-key-2.gam,377,262,105,42,2,0,9,-3614,-2440,-434,-660,-80,0,0,6,2,31,80,48,0,263416.797666103,10444.0101528605
101/p101-key-3.gam,345,256,111,53,1,0,6,-4301,-2241,-1008,-1052,0,0,0,16,3,24,65,50,0,112622.999828506,4207.50569408185
101/p101-key-4.gam,299,206,164,52,3,0,6,-3752,-2057,-728,-1087,120,1,0,8,1,33,60,41,0,242076.814447791,11280.2656082121
101/p101-key-5.gam,386,195,91,40,2,0,6,-3102,-2296,-406,-670,270,1,0,13,2,26,80,41,0,185391.847718431,9121.33053007169
101/p101-key-6.gam,182,166,57,40,2,0,5,-3429,-2451,-504,-694,220,2,0,11,0,22,56,44,0,111958.165357535,4882.60749641619
101/p101-key-7.gam,365,491,35,42,0,0,3,-2907,-1835,-462,-770,160,1,0,17,3,9,111,127,0,232003.367485727,11920.8052226015
101/p101-key-8.gam,265,257,86,45,2,0,4,-2439,-890,-756,-873,80,0,0,9,1,21,62,71,0,178807.397594081,9452.45856731334
101/p101-key-9.gam,287,341,99,40,4,0,7,-4543,-3745,-210,-628,40,0,1,8,1,36,78,81,0,263000.497038462,11519.0432531833
103/p103-joy-1.gam,1064,1048,139,73,9,0,3,-3533,-449,-1162,-1812,-110,4,0,23,3,10,62,53,0,457501.933990047,15603.8146495794
103/p103-joy-10.gam,2209,308,516,57,10,0,5,-4004,-1841,-952,-1301,90,3,0,13,3,20,47,22,3,451443.461278763,17608.0044526865
103/p103-joy-2.gam,1090,867,430,75,10,0,1,-4377,-1022,-1162,-1943,-250,4,0,17,1,24,50,42,0,541656.004684997,17068.5185531813
103/p103-joy-3.gam,1499,846,520,61,9,0,5,-3764,-1442,-1036,-1396,110,2,1,17,4,24,67,51,2,403768.198008994,15817.2656810765
103/p103-joy-4.gam,1456,759,668,60,8,0,4,-3778,-1572,-882,-1344,20,3,0,13,1,29,65,41,6,479451.507189958,16284.5583061342
103/p103-joy-5.gam,1695,396,559,65,8,0,4,-4157,-1674,-966,-1567,50,4,0,14,2,27,46,27,1,468799.861854415,17950.3797777697
103/p103-joy-6.gam,2514,150,388,66,10,0,4,-4176,-1306,-896,-1584,-390,4,0,21,5,13,36,13,2,535650.672039083,18716.6896370705
103/p103-joy-7.gam,2902,129,114,69,3,0,1,-3671,-763,-1134,-1694,-80,5,0,27,2,7,20,9,0,505422.435301494,17489.2157822997
103/p103-joy-8.gam,2380,297,776,55,6,0,5,-3238,-1769,-728,-1211,470,5,0,16,4,18,41,15,3,449141.673041868,19184.7592782023
103/p103-joy-9.gam,1546,731,1063,57,4,0,4,-2856,-843,-868,-1275,130,5,0,10,1,26,73,32,8,549986.82948848,18324.9089610374
103/p103-key-1.gam,475,554,277,51,8,0,7,-4320,-2921,-378,-1001,-20,0,0,12,1,61,101,89,0,389348.293869064,14200.5877518808
103/p103-key-10.gam,725,1011,641,58,7,0,3,-3889,-1602,-1050,-1297,60,2,0,12,0,63,71,90,0,471249.912500657,16042.6501326148
103/p103-key-2.gam,411,595,464,40,11,0,8,-4226,-3585,-238,-643,240,0,0,2,0,95,81,95,0,470019.181581251,17241.9920345378
103/p103-key-3.gam,565,672,427,41,10,0,6,-3863,-2786,-434,-653,10,1,0,5,0,101,109,103,0,343973.069284417,13613.9162929724
103/p103-key-4.gam,528,736,448,34,6,0,5,-2184,-1494,-420,-440,170,2,0,4,1,123,116,124,0,509456.604872622,14074.9251085068
103/p103-key-5.gam,823,788,748,33,15,0,8,-5199,-4305,-616,-318,40,4,0,9,2,144,140,146,0,434391.305830713,13250.6505716455
103/p103-key-6.gam,851,1043,737,56,8,0,5,-4136,-1914,-924,-1208,-90,4,0,7,1,107,103,120,0,435084.990114773,15350.2122138649
103/p103-key-7.gam,684,1066,713,59,7,0,4,-3916,-1636,-980,-1320,20,4,0,10,2,82,71,103,0,468158.399953004,16675.7270659027
103/p103-key-8.gam,639,1013,419,69,7,0,4,-3271,-893,-1092,-1686,400,5,0,10,1,43,70,106,0,489621.990354045,17510.4751271236
103/p103-key-9.gam,703,1322,483,70,10,0,5,-3974,-1258,-826,-1740,-150,3,0,13,2,41,75,110,0,454108.769653475,16194.1088197403
104/p104-joy-1.gam,1707,1223,3144,49,11,0,3,-2758,-726,-994,-998,-40,1,0,0,0,25,109,92,0,449278.807029576,15137.1041908306
104/p104-joy-10.gam,416,255,286,5,1,2,3,271,-1151,784,528,110,1,1,0,0,55,109,59,0,522548.228264411,14270.2316183203
104/p104-joy-2.gam,1414,1123,1986,44,7,0,4,-2559,-982,-910,-747,80,2,0,2,0,45,114,110,3,517031.43485521,15946.4563143041
104/p104-joy-3.gam,1348,667,807,63,9,0,4,-3684,-1146,-910,-1458,-170,2,1,6,3,41,124,86,2,450021.101011708,18098.0055174016
104/p104-joy-4.gam,992,750,1458,36,12,0,3,-2191,-1205,-588,-488,90,1,0,5,2,54,138,89,8,475221.613872396,13617.6006279643
104/p104-joy-5.gam,519,377,236,27,3,1,4,-1045,-1127,364,-192,-90,1,0,3,1,43,89,70,0,352408.78653548,14051.0489978894
104/p104-joy-6.gam,876,513,719,37,8,0,4,-1327,-542,-406,-539,160,4,0,4,2,64,123,93,1,469541.433057581,15012.5089207946
104/p104-joy-7.gam,648,299,407,22,2,1,5,-995,-1501,420,-44,130,0,0,3,1,53,112,62,0,484263.285221361,17738.5405130041
104/p104-joy-8.gam,504,484,416,26,5,0,5,-871,-1164,322,-139,110,1,0,2,0,56,84,82,0,478400.859144422,13160.3588962919
104/p104-joy-9.gam,461,277,315,17,2,0,6,-1112,-1763,518,103,30,2,0,2,1,56,98,62,0,515188.724651013,14766.1062934628
104/p104-key-1.gam,502,51,316,6,0,3,3,342,-728,392,478,200,2,1,0,0,98,141,16,0,443707.398217929,14887.3540118324
104/p104-key-10.gam,436,237,350,5,2,4,2,1597,-142,672,587,480,2,1,0,0,102,120,55,0,463935.224339871,13322.0926371047
104/p104-key-2.gam,358,144,304,5,1,6,1,2407,855,518,584,450,1,2,0,0,103,99,49,0,503933.597806348,13559.5215808329
104/p104-key-3.gam,404,134,203,6,1,4,3,979,-448,938,569,-80,1,3,0,0,73,107,55,0,477251.999593079,11999.0006559146
104/p104-key-4.gam,387,138,243,3,0,3,4,1165,-716,924,747,210,0,1,0,0,86,114,54,0,492072.174882601,14490.1381672922
104/p104-key-5.gam,355,25,159,0,0,5,3,2556,130,1134,852,440,1,1,0,0,69,120,18,0,545341.055729793,10721.858893224
104/p104-key-6.gam,374,72,211,2,3,5,3,2106,-99,1022,803,380,1,2,0,0,78,139,18,0,408259.285321845,8864.20550546644
104/p104-key-7.gam,382,88,257,0,1,3,3,1789,-186,812,783,380,1,2,0,0,80,122,25,0,396597.383370165,12353.7463213518
104/p104-key-8.gam,452,170,335,10,2,4,3,308,-744,518,404,130,0,2,0,0,90,144,40,0,452664.634058181,11616.0748332238
104/p104-key-9.gam,407,52,189,2,0,6,2,3051,609,1078,814,550,1,2,0,0,70,133,18,0,485591.696304232,10726.8142545221
113/p113-joy-1.gam,941,765,1101,59,5,0,4,-2804,-1008,-462,-1334,0,0,1,4,1,39,55,42,5,447410.050567976,16814.3406528785
113/p113-joy-10.gam,617,1158,1525,47,10,1,4,-2671,-936,-938,-907,110,3,0,3,2,35,47,48,6,521896.274517589,16645.354631756
113/p113-joy-2.gam,1047,1279,2015,41,9,1,6,-2870,-1468,-756,-676,30,0,3,0,0,59,51,52,10,439353.938741488,14560.0499574979
113/p113-joy-3.gam,1077,1176,1537,46,8,0,4,-2744,-1134,-756,-854,0,1,1,6,2,59,65,59,6,434828.161491949,14168.7748385541
113/p113-joy-4.gam,977,883,1175,65,5,0,3,-3891,-1271,-742,-1528,-350,0,2,12,1,30,56,48,2,455488.478297466,16228.1170296969
113/p113-joy-5.gam,661,574,1132,45,5,0,7,-3138,-1704,-630,-784,-20,2,1,8,1,38,35,28,6,305059.909795915,12497.5849013295
113/p113-joy-6.gam,521,428,323,41,2,1,4,-1977,-1030,-462,-705,220,0,2,16,4,10,37,25,1,337684.096356289,13775.91829295
